GRNDS_ARVL_YMD,IGTN_HTSRC_SCLSF_NM,IGTN_HTSRC_LCLSF_NM,OCRN_YMD,MBLZ_EQPMNT_CNT,WHOL_MNPW_CNT,TP_VL,GRNDS_SGG_NM,CBK_YMD,GRNDS_DSTNC,LYCRG_FRBRG_NOPE,MBLZ_POLICEO_CNT,BGNN_POTFR_TM,FRST_IGOBJ_LCLSF_NM,MBLZ_PRVTM_GAS_REL_INST_CNT,HUM_VL,INJPSN_CNT,ACDNT_OCRN_LOT,FIRE_OCRN_HR,GRNDS_ARVL_TM,PRFECT_POTFR_TM,WTHR_INFO,FCLT_PLC_SCLSF_NM,BGNN_POTFR_YMD,CMBS_EXPOBJ_LCLSF_NM,ACDNT_OCRN_LAT,DSPT_TM,DCSD_CNT,OCRN_CS_NM,MBLZ_FFPWR_CNT,FIRE_TYPE_NM,CBK_TM,ETC_MBLZ_NOPE,MBLZ_GNRL_OCPT_NOPE,RCPT_YMD,IGTN_CS_NM,RCPT_TM,PRFECT_POTFR_YMD,IGTN_DMNT_SCLSF_NM,DSPT_REQ_TM,FRST_IGOBJ_SCLSF_NM,HR_UNIT_WSPD,LFDAU_GRNDS_DSTNC,FRSTN_NM,DSPT_YMD,PRPT_DAM_AMT,CMBS_EXPOBJ_SCLSF_NM,year,IGTN_BRNCH_NM,SN,IGTN_DMNT_LCLSF_NM,MBLZ_SOLD_CNT,CNTR_GRNDS_DSTNC,HR_UNIT_WNDRCT,FIRE_SUPESN_REQ_TM,CNTR_NM,HNL_DAM_CNT,GRNDS_SGG_NM_CLEAN,merge_key,피해면적_합계
20170502,담배꽁초,담뱃불/라이터불,2017-05-02,10,89,26.0,원주시,20170502,31,35,2,20911,종이/목재/건초등,0,29,0,,130700,132755,141601,맑음,사유림,20170502,,,130752,0,,12,사유림,153403,30,10,20170502,담뱃불,130752,20170502,담뱃불,2003,풀/나뭇잎,315.0,0.0,원주소방서,20170502,2200,,2017,평지,67,부주의,0,10,4.0,4806,문막119안전센터,0,원주,2017-05-02_원주,0.05
20170502,담배꽁초,담뱃불/라이터불,2017-05-02,10,89,26.0,원주시,20170502,31,35,2,20911,종이/목재/건초등,0,29,0,,130700,132755,141601,맑음,사유림,20170502,,,130752,0,,12,사유림,153403,30,10,20170502,담뱃불,130752,20170502,담뱃불,2003,풀/나뭇잎,315.0,0.0,원주소방서,20170502,2200,,2017,평지,67,부주의,0,10,4.0,4806,문막119안전센터,0,원주,2017-05-02_원주,0.1
20170502,쓰레기소각,불꽃/불티,2017-05-02,16,182,27.0,홍천군,20170502,34,27,10,42248,종이/목재/건초등,78,20,0,,145300,151431,164401,맑음,국유림,20170502,종이/목재/건초등,,145548,0,가연성물질의급격한연소/기상(건조/강풍등)/원거리소방서,10,국유림,170822,0,57,20170502,쓰레기소각장,145324,20170502,쓰레기/논밭두렁,1843,풀/나뭇잎,0.0,9.0,홍천소방서,20170502,0,풀/나뭇잎,2017,산아래,68,부주의,0,17,8.0,12930,서석119안전센터,0,홍천,2017-05-02_홍천,0.3
20170502,돋보기효과,자연적발화열,2017-05-02,6,164,17.0,고성군,20170502,13,50,8,32500,종이/목재/건초등,37,70,0,,150300,151341,153300,맑음,국유림,20170502,,,150432,0,,12,국유림,160420,0,0,20170502,기타,150312,20170502,햇볕,909,풀/나뭇잎,135.0,6.0,고성소방서,20170502,0,,2017,산아래,69,자연적인요인,57,5,4.0,1919,거진119안전센터,0,고성,2017-05-02_고성,0.05
20170503,담배꽁초,담뱃불/라이터불,2017-05-03,14,101,26.0,홍천군,20170503,8,20,2,122833,종이/목재/건초등,46,24,0,,111400,113112,122833,맑음,사유림,20170503,종이/목재/건초등,,111633,0,가연성물질의급격한연소/기상(건조/강풍등)/화재인지/신고지연,8,사유림,123507,0,25,20170503,담뱃불,111446,20170503,담뱃불,1439,풀/나뭇잎,45.0,5.0,홍천소방서,20170503,0,풀/나뭇잎,2017,산정상,70,부주의,0,8,4.0,5721,홍천119안전센터,0,홍천,2017-05-03_홍천,0.05
20170503,담배꽁초,담뱃불/라이터불,2017-05-03,14,101,26.0,홍천군,20170503,8,20,2,122833,종이/목재/건초등,46,24,0,,111400,113112,122833,맑음,사유림,20170503,종이/목재/건초등,,111633,0,가연성물질의급격한연소/기상(건조/강풍등)/화재인지/신고지연,8,사유림,123507,0,25,20170503,담뱃불,111446,20170503,담뱃불,1439,풀/나뭇잎,45.0,5.0,홍천소방서,20170503,0,풀/나뭇잎,2017,산정상,70,부주의,0,8,4.0,5721,홍천119안전센터,0,홍천,2017-05-03_홍천,1.3
20170503,불씨/불꽃/화원방치,불꽃/불티,2017-05-03,18,150,26.0,영월군,20170503,40,15,15,45000,종이/목재/건초등,0,29,0,,143500,144801,183659,맑음,국유림,20170503,종이/목재/건초등,,143630,0,기타/기상(건조/강풍등),8,국유림,201842,69,41,20170503,입산자실화,143525,20170503,불꽃/불티,1131,풀/나뭇잎,225.0,6.0,영월소방서,20170503,79,나무,2017,산중턱,71,부주의,2,16,4.0,34858,중동119안전센터,0,영월,2017-05-03_영월,0.1
20170503,불씨/불꽃/화원방치,불꽃/불티,2017-05-03,18,150,26.0,영월군,20170503,40,15,15,45000,종이/목재/건초등,0,29,0,,143500,144801,183659,맑음,국유림,20170503,종이/목재/건초등,,143630,0,기타/기상(건조/강풍등),8,국유림,201842,69,41,20170503,입산자실화,143525,20170503,불꽃/불티,1131,풀/나뭇잎,225.0,6.0,영월소방서,20170503,79,나무,2017,산중턱,71,부주의,2,16,4.0,34858,중동119안전센터,0,영월,2017-05-03_영월,0.01
20170503,불씨/불꽃/화원방치,불꽃/불티,2017-05-03,18,150,26.0,영월군,20170503,40,15,15,45000,종이/목재/건초등,0,29,0,,143500,144801,183659,맑음,국유림,20170503,종이/목재/건초등,,143630,0,기타/기상(건조/강풍등),8,국유림,201842,69,41,20170503,입산자실화,143525,20170503,불꽃/불티,1131,풀/나뭇잎,225.0,6.0,영월소방서,20170503,79,나무,2017,산중턱,71,부주의,2,16,4.0,34858,중동119안전센터,0,영월,2017-05-03_영월,0.5
20170503,쓰레기소각,불꽃/불티,2017-05-03,12,85,29.0,홍천군,20170503,6,22,5,53744,종이/목재/건초등,28,11,0,,170100,171301,173836,맑음,사유림,20170503,종이/목재/건초등,,170207,0,가연성물질의급격한연소/기상(건조/강풍등),10,사유림,174718,0,20,20170503,논/밭두렁,170121,20170503,쓰레기/논밭두렁,1054,풀/나뭇잎,0.0,3.0,홍천소방서,20170503,0,풀/나뭇잎,2017,산아래,72,부주의,0,6,4.0,2535,홍천119안전센터,0,홍천,2017-05-03_홍천,0.05
20170503,쓰레기소각,불꽃/불티,2017-05-03,12,85,29.0,홍천군,20170503,6,22,5,53744,종이/목재/건초등,28,11,0,,170100,171301,173836,맑음,사유림,20170503,종이/목재/건초등,,170207,0,가연성물질의급격한연소/기상(건조/강풍등),10,사유림,174718,0,20,20170503,논/밭두렁,170121,20170503,쓰레기/논밭두렁,1054,풀/나뭇잎,0.0,3.0,홍천소방서,20170503,0,풀/나뭇잎,2017,산아래,72,부주의,0,6,4.0,2535,홍천119안전센터,0,홍천,2017-05-03_홍천,1.3
20170503,담배꽁초,담뱃불/라이터불,2017-05-03,8,42,28.0,영월군,20170503,8,0,10,62059,기타,10,17,0,,171700,173154,183647,맑음,국유림,20170503,기타,,171842,0,가연성물질의급격한연소,5,국유림,194857,0,17,20170503,담뱃불,171728,20170503,담뱃불,1312,기타,270.0,0.0,영월소방서,20170503,0,기타,2017,산중턱,73,부주의,0,8,4.0,10453,영월119안전센터,0,영월,2017-05-03_영월,0.1
20170503,담배꽁초,담뱃불/라이터불,2017-05-03,8,42,28.0,영월군,20170503,8,0,10,62059,기타,10,17,0,,171700,173154,183647,맑음,국유림,20170503,기타,,171842,0,가연성물질의급격한연소,5,국유림,194857,0,17,20170503,담뱃불,171728,20170503,담뱃불,1312,기타,270.0,0.0,영월소방서,20170503,0,기타,2017,산중턱,73,부주의,0,8,4.0,10453,영월119안전센터,0,영월,2017-05-03_영월,0.01
20170503,담배꽁초,담뱃불/라이터불,2017-05-03,8,42,28.0,영월군,20170503,8,0,10,62059,기타,10,17,0,,171700,173154,183647,맑음,국유림,20170503,기타,,171842,0,가연성물질의급격한연소,5,국유림,194857,0,17,20170503,담뱃불,171728,20170503,담뱃불,1312,기타,270.0,0.0,영월소방서,20170503,0,기타,2017,산중턱,73,부주의,0,8,4.0,10453,영월119안전센터,0,영월,2017-05-03_영월,0.5
20170503,담배꽁초,담뱃불/라이터불,2017-05-03,16,234,17.0,영월군,20170504,52,25,15,104229,종이/목재/건초등,115,37,0,,202700,204051,224351,맑음,국유림,20170503,종이/목재/건초등,,202902,0,가연성물질의급격한연소,10,국유림,631,0,30,20170503,담뱃불,202700,20170503,담뱃불,1149,풀/나뭇잎,90.0,4.0,영월소방서,20170503,75,풀/나뭇잎,2017,산중턱,74,부주의,39,24,4.0,20300,중동119안전센터,0,영월,2017-05-03_영월,0.1
20170503,담배꽁초,담뱃불/라이터불,2017-05-03,16,234,17.0,영월군,20170504,52,25,15,104229,종이/목재/건초등,115,37,0,,202700,204051,224351,맑음,국유림,20170503,종이/목재/건초등,,202902,0,가연성물질의급격한연소,10,국유림,631,0,30,20170503,담뱃불,202700,20170503,담뱃불,1149,풀/나뭇잎,90.0,4.0,영월소방서,20170503,75,풀/나뭇잎,2017,산중턱,74,부주의,39,24,4.0,20300,중동119안전센터,0,영월,2017-05-03_영월,0.01
20170503,담배꽁초,담뱃불/라이터불,2017-05-03,16,234,17.0,영월군,20170504,52,25,15,104229,종이/목재/건초등,115,37,0,,202700,204051,224351,맑음,국유림,20170503,종이/목재/건초등,,202902,0,가연성물질의급격한연소,10,국유림,631,0,30,20170503,담뱃불,202700,20170503,담뱃불,1149,풀/나뭇잎,90.0,4.0,영월소방서,20170503,75,풀/나뭇잎,2017,산중턱,74,부주의,39,24,4.0,20300,중동119안전센터,0,영월,2017-05-03_영월,0.5
20170504,불씨/불꽃/화원방치,불꽃/불티,2017-05-04,4,20,12.0,영월군,20170504,8,0,0,83119,종이/목재/건초등,0,71,0,,74000,75226,803600,맑음,국유림,20170504,기타,,74140,0,,5,국유림,91021,0,15,20170504,기타,74026,20170504,불꽃/불티,1046,풀/나뭇잎,225.0,0.0,영월소방서,20170504,0,기타,2017,산중턱,75,부주의,0,8,4.0,4334,영월119안전센터,0,영월,2017-05-04_영월,
20170505,담배꽁초,담뱃불/라이터불,2017-05-05,16,125,20.0,정선군,20170505,13,22,18,41248,종이/목재/건초등,47,55,0,,145100,150759,164048,맑음,사유림,20170505,종이/목재/건초등,,145108,0,가연성물질의급격한연소,8,사유림,170548,0,30,20170505,담뱃불,145108,20170505,담뱃불,1651,건초,135.0,15.0,정선소방서,20170505,0,건초,2017,산중턱,76,부주의,0,13,4.0,13249,사북119안전센터,0,정선,2017-05-05_정선,0.1
20170505,담배꽁초,담뱃불/라이터불,2017-05-05,13,138,26.0,강릉시,20170505,28,20,3,34500,종이/목재/건초등,15,31,0,,150300,153406,155000,맑음,국유림,20170505,,,150337,0,,10,국유림,165142,50,40,20170505,담뱃불,150337,20170505,담뱃불,3029,풀/나뭇잎,180.0,0.0,강릉소방서,20170505,0,,2017,산중턱,77,부주의,0,26,8.0,1554,내곡119안전센터,0,강릉,2017-05-05_강릉,0.05
20170505,담배꽁초,담뱃불/라이터불,2017-05-05,11,65,0.0,홍천군,20170505,10,0,5,65049,종이/목재/건초등,20,0,0,,181900,183649,185325,맑음,사유림,20170505,,,182146,0,,8,사유림,192508,12,20,20170505,담뱃불,181929,20170505,담뱃불,1503,건초,,7.0,홍천소방서,20170505,0,,2017,산아래,78,부주의,0,10,,1636,홍천119안전센터,0,홍천,2017-05-05_홍천,0.01
20170506,담배꽁초,담뱃불/라이터불,2017-05-06,43,1140,21.0,삼척시,20170510,38,55,25,102457,종이/목재/건초등,350,24,3,,114200,115557,112057,맑음,국유림,20170507,,,114357,1,,60,국유림,122457,100,300,20170506,담뱃불,114257,20170509,담뱃불,1200,건초,225.0,0.0,삼척소방서,20170506,2126645,,2017,산중턱,79,부주의,250,11,12.0,232500,도계119안전센터,4,삼척,2017-05-06_삼척,765.12
20170506,부주의,담뱃불/라이터불,2017-05-06,5,40,23.0,고성군,20170506,1,18,4,22405,종이/목재/건초등,10,14,0,,135900,140612,143655,맑음,공유림,20170506,,,135912,0,,7,공유림,145104,0,1,20170506,입산자실화,135912,20170506,담뱃불/라이터불,700,풀/나뭇잎,270.0,0.0,고성소방서,20170506,0,,2017,산정상,80,부주의,0,8,4.0,3043,간성119안전센터,0,고성,2017-05-06_고성,0.02
20170506,담배꽁초,담뱃불/라이터불,2017-05-06,8,40,20.0,원주시,20170506,28,0,2,33255,종이/목재/건초등,30,20,0,,142100,144224,153255,맑음,사유림,20170506,,,142201,0,,8,사유림,154047,0,0,20170506,담뱃불,142134,20170506,담뱃불,2023,풀/나뭇잎,225.0,0.0,원주소방서,20170506,0,,2017,산정상,81,부주의,0,10,4.0,5031,문막119안전센터,0,원주,2017-05-06_원주,
20170506,미상,미상,2017-05-06,11,78,21.0,홍천군,20170506,29,25,4,31500,미상,20,16,0,,142600,143123,153500,구름많음,사유림,20170506,종이/목재/건초등,,142917,0,,9,사유림,164314,0,20,20170506,건물,142600,20170506,미상,206,미상,225.0,2.0,홍천소방서,20170506,0,나무,2017,산중턱,82,미상,0,21,8.0,10337,서석119안전센터,0,홍천,2017-05-06_홍천,0.47
20170506,부주의,기타,2017-05-06,118,2840,22.0,강릉시,20170509,14,600,325,103600,종이/목재/건초등,120,12,0,,152700,155557,53000,맑음,사유림,20170507,종이/목재/건초등,,152839,0,가연성물질의급격한연소/기상(건조/강풍등)/원거리소방서,325,사유림,60000,115,1005,20170506,입산자실화,152751,20170509,기타,2718,풀/나뭇잎,225.0,0.0,강릉소방서,20170506,6693391,나무,2017,산정상,83,부주의,350,12,,133403,내곡119안전센터,0,강릉,2017-05-06_강릉,252.0
20170507,담배꽁초,담뱃불/라이터불,2017-05-07,9,178,21.0,춘천시,20170507,30,81,2,83814,종이/목재/건초등,18,22,0,,191400,194044,211536,맑음,사유림,20170507,,,191422,0,,13,사유림,232304,50,14,20170507,담뱃불,191422,20170507,담뱃불,2622,풀/나뭇잎,225.0,0.0,춘천소방서,20170507,7700,,2017,산아래,84,부주의,0,26,4.0,13452,신북119안전센터,0,춘천,2017-05-07_춘천,0.01
20170507,담배꽁초,담뱃불/라이터불,2017-05-07,9,178,21.0,춘천시,20170507,30,81,2,83814,종이/목재/건초등,18,22,0,,191400,194044,211536,맑음,사유림,20170507,,,191422,0,,13,사유림,232304,50,14,20170507,담뱃불,191422,20170507,담뱃불,2622,풀/나뭇잎,225.0,0.0,춘천소방서,20170507,7700,,2017,산아래,84,부주의,0,26,4.0,13452,신북119안전센터,0,춘천,2017-05-07_춘천,0.1
20170507,담배꽁초,담뱃불/라이터불,2017-05-07,13,93,20.0,춘천시,20170507,63,20,2,93700,종이/목재/건초등,15,23,0,,195200,201614,214000,맑음,국유림,20170507,,,195329,0,,16,국유림,231229,30,10,20170507,담뱃불,195224,20170507,담뱃불,2245,풀/나뭇잎,225.0,0.0,춘천소방서,20170507,770,,2017,산아래,85,부주의,0,68,4.0,12346,대룡119안전센터,0,춘천,2017-05-07_춘천,0.01
20170507,담배꽁초,담뱃불/라이터불,2017-05-07,13,93,20.0,춘천시,20170507,63,20,2,93700,종이/목재/건초등,15,23,0,,195200,201614,214000,맑음,국유림,20170507,,,195329,0,,16,국유림,231229,30,10,20170507,담뱃불,195224,20170507,담뱃불,2245,풀/나뭇잎,225.0,0.0,춘천소방서,20170507,770,,2017,산아래,85,부주의,0,68,4.0,12346,대룡119안전센터,0,춘천,2017-05-07_춘천,0.1
20170508,담배꽁초,담뱃불/라이터불,2017-05-08,4,9,21.0,춘천시,20170508,7,0,3,101058,종이/목재/건초등,0,26,0,,100200,101058,101058,구름조금,사유림,20170508,종이/목재/건초등,,100412,0,,6,사유림,103023,0,0,20170508,담뱃불,100243,20170508,담뱃불,646,풀/나뭇잎,315.0,0.0,춘천소방서,20170508,0,풀/나뭇잎,2017,산아래,86,부주의,0,4,4.0,0,효자119안전센터,0,춘천,2017-05-08_춘천,
20170508,담배꽁초,담뱃불/라이터불,2017-05-08,14,94,24.0,홍천군,20170508,11,20,4,41230,종이/목재/건초등,27,32,0,,150500,151647,163029,맑음,국유림,20170508,종이/목재/건초등,,150744,0,가연성물질의급격한연소/기상(건조/강풍등),10,국유림,164856,0,33,20170508,담뱃불,150513,20170508,담뱃불,903,풀/나뭇잎,225.0,0.0,홍천소방서,20170508,0,풀/나뭇잎,2017,산중턱,87,부주의,0,11,4.0,11342,홍천119안전센터,0,홍천,2017-05-08_홍천,0.05
20170508,불씨/불꽃/화원방치,불꽃/불티,2017-05-08,7,45,19.0,홍천군,20170508,11,10,4,102004,종이/목재/건초등,8,51,0,,211500,213536,222004,맑음,국유림,20170508,종이/목재/건초등,,211516,0,가연성물질의급격한연소/기상(건조/강풍등),8,국유림,223208,0,15,20170508,기타,211516,20170508,비화,2020,풀/나뭇잎,180.0,0.0,홍천소방서,20170508,0,풀/나뭇잎,2017,산아래,88,부주의,0,11,4.0,4428,홍천119안전센터,0,홍천,2017-05-08_홍천,0.05
20170508,미상,불꽃/불티,2017-05-08,15,46,13.0,태백시,20170509,17,0,2,115536,종이/목재/건초등,15,63,0,,231200,233607,4036,흐림,국유림,20170508,,,231620,0,,9,국유림,21036,14,4,20170508,기타,231233,20170509,비화,1947,풀/나뭇잎,90.0,0.0,태백소방서,20170508,1386,,2017,산중턱,89,미상,2,13,4.0,10429,화전119안전센터,0,태백,2017-05-08_태백,
20170509,담배꽁초,담뱃불/라이터불,2017-05-09,10,107,16.0,원주시,20170509,7,43,8,33640,종이/목재/건초등,46,30,0,,144700,145315,154037,흐림,사유림,20170509,,,144858,0,,10,사유림,164044,0,0,20170509,담뱃불,144731,20170509,담뱃불,417,풀/나뭇잎,,0.0,원주소방서,20170509,0,,2017,산정상,90,부주의,0,2,,4722,흥업119안전센터,0,원주,2017-05-09_원주,0.03
20170519,담배꽁초,담뱃불/라이터불,2017-05-19,17,123,25.0,강릉시,20170519,31,30,0,22139,종이/목재/건초등,0,35,0,,134400,141823,142139,맑음,사유림,20170519,종이/목재/건초등,,134554,0,기상(건조/강풍등),18,사유림,161239,10,65,20170519,담뱃불,134449,20170519,담뱃불,3229,풀/나뭇잎,225.0,0.0,강릉소방서,20170519,0,풀/나뭇잎,2017,산아래,91,부주의,0,29,4.0,316,내곡119안전센터,0,강릉,2017-05-19_강릉,0.06
20170520,담배꽁초,담뱃불/라이터불,2017-05-20,7,78,28.0,양구군,20170520,57,22,0,121355,종이/목재/건초등,6,33,0,,110000,110510,123455,맑음,사유림,20170520,종이/목재/건초등,,110208,0,기타,5,사유림,130830,30,15,20170520,담뱃불,110018,20170520,담뱃불,302,풀/나뭇잎,225.0,2.0,춘천소방서,20170520,0,풀/나뭇잎,2017,산중턱,92,부주의,0,16,4.0,12945,양구119안전센터,0,양,2017-05-20_양,
20170520,담배꽁초,담뱃불/라이터불,2017-05-20,19,123,28.0,정선군,20170520,29,15,18,14000,종이/목재/건초등,34,30,0,,123900,130444,135955,맑음,국유림,20170520,종이/목재/건초등,,123900,0,가연성물질의급격한연소,6,국유림,144459,20,30,20170520,담뱃불,123900,20170520,담뱃불,2544,건초,225.0,14.0,정선소방서,20170520,0,건초,2017,산정상,93,부주의,0,22,4.0,5511,임계119안전센터,0,정선,2017-05-20_정선,0.04
20170520,담배꽁초,담뱃불/라이터불,2017-05-20,1,17,29.0,화천군,20170520,45,0,2,35848,종이/목재/건초등,0,28,0,,151800,153722,162707,맑음,국유림,20170520,종이/목재/건초등,,151900,0,기타,2,국유림,172306,11,2,20170520,담뱃불,151800,20170520,담뱃불,1822,풀/나뭇잎,225.0,0.0,춘천소방서,20170520,0,나무,2017,산중턱,94,부주의,0,9,4.0,4945,사내119안전센터,0,화천,2017-05-20_화천,0.06
20170521,담배꽁초,담뱃불/라이터불,2017-05-21,10,95,25.0,인제군,20170521,37,20,5,44213,종이/목재/건초등,30,30,0,,120600,153651,164213,맑음,국유림,20170521,,,120646,0,,20,국유림,175020,0,20,20170521,입산자실화,120646,20170521,담뱃불,3005,풀/나뭇잎,135.0,5.0,인제소방서,20170521,0,,2017,산정상,95,부주의,0,20,4.0,10522,기린119안전센터,0,인제,2017-05-21_인제,0.1
20170521,쓰레기소각,불꽃/불티,2017-05-21,4,44,28.0,춘천시,20170521,5,0,7,25730,종이/목재/건초등,26,40,0,,144500,145312,145730,맑음,사유림,20170521,,,144614,0,,9,사유림,154817,0,2,20170521,쓰레기소각장,144508,20170521,쓰레기/논밭두렁,658,종이/목재/건초등,,0.0,춘천소방서,20170521,1,,2017,평지,96,부주의,0,4,,418,후평119안전센터,0,춘천,2017-05-21_춘천,
20170525,담배꽁초,담뱃불/라이터불,2017-05-25,8,73,29.0,춘천시,20170525,22,7,4,125230,종이/목재/건초등,30,38,0,,101200,105507,125235,맑음,국유림,20170525,,,101255,0,,10,국유림,141118,0,22,20170525,담뱃불,101255,20170525,담뱃불,4212,풀/나뭇잎,225.0,0.0,춘천소방서,20170525,22,,2017,산정상,97,부주의,0,21,8.0,15728,신북119안전센터,0,춘천,2017-05-25_춘천,0.05
20170526,쓰레기소각,불꽃/불티,2017-05-26,10,89,20.0,춘천시,20170526,17,29,4,123506,종이/목재/건초등,34,32,0,,113700,115639,123506,구름조금,사유림,20170526,,,113938,0,,10,사유림,132526,0,12,20170526,쓰레기소각장,113756,20170526,모닥불/연탄/숯,1701,풀/나뭇잎,225.0,0.0,춘천소방서,20170526,2750,,2017,산아래,98,부주의,0,9,4.0,3827,강촌119안전센터,0,춘천,2017-05-26_춘천,0.01
20170527,쓰레기소각,불꽃/불티,2017-05-27,8,61,18.0,평창군,20170527,50,28,4,120603,종이/목재/건초등,0,50,0,,110200,112152,122249,맑음,국유림,20170527,,,110259,0,,10,국유림,141549,13,6,20170527,쓰레기소각장,110259,20170527,쓰레기/논밭두렁,1853,풀/나뭇잎,45.0,18.0,평창소방서,20170527,0,,2017,산아래,99,부주의,0,28,4.0,10057,봉평119안전센터,0,평창,2017-05-27_평창,0.08
20170601,담배꽁초,담뱃불/라이터불,2017-06-01,8,66,20.0,원주시,20170601,24,20,4,22851,종이/목재/건초등,30,20,0,,23000,3457,30349,구름조금,사유림,20170601,종이/목재/건초등,,2558,0,기상(건조/강풍등)/화재인지/신고지연,12,사유림,40050,0,0,20170601,담뱃불,23510,20170601,담뱃불,859,풀/나뭇잎,315.0,0.0,원주소방서,20170601,0,풀/나뭇잎,2017,산아래,100,부주의,0,3,4.0,22852,문막119안전센터,0,원주,2017-06-01_원주,0.3
