GRNDS_ARVL_YMD,IGTN_HTSRC_SCLSF_NM,IGTN_HTSRC_LCLSF_NM,OCRN_YMD,MBLZ_EQPMNT_CNT,WHOL_MNPW_CNT,TP_VL,LFDAU_NM,FCLT_PLC_LCLSF_NM,FCLT_PLC_MCLSF_NM,GRNDS_SGG_NM,CBK_YMD,GRNDS_DSTNC,LYCRG_FRBRG_NOPE,MBLZ_POLICEO_CNT,BGNN_POTFR_TM,FRST_IGOBJ_LCLSF_NM,WRINV_NO,MBLZ_PRVTM_GAS_REL_INST_CNT,UPCLS_INST_NM,HUM_VL,INJPSN_CNT,ACDNT_OCRN_LOT,FIRE_OCRN_HR,GRNDS_ARVL_TM,PRFECT_POTFR_TM,WTHR_INFO,ROAD_NM,FCLT_PLC_SCLSF_NM,HNUM_NM,BGNN_POTFR_YMD,CMBS_EXPOBJ_LCLSF_NM,ACDNT_OCRN_LAT,DSPT_TM,DCSD_CNT,OCRN_CS_NM,MBLZ_FFPWR_CNT,FIRE_TYPE_NM,CBK_TM,ETC_MBLZ_NOPE,MBLZ_GNRL_OCPT_NOPE,RCPT_YMD,IGTN_CS_NM,SPNWS_CN,RCPT_TM,PRFECT_POTFR_YMD,IGTN_DMNT_SCLSF_NM,DSPT_REQ_TM,FRST_IGOBJ_SCLSF_NM,HR_UNIT_WSPD,LFDAU_GRNDS_DSTNC,FRSTN_NM,DSPT_YMD,PRPT_DAM_AMT,CMBS_EXPOBJ_SCLSF_NM,year,IGTN_BRNCH_NM,SN,GRNDS_CTPV_NM,IGTN_DMNT_LCLSF_NM,MBLZ_SOLD_CNT,CNTR_GRNDS_DSTNC,HR_UNIT_WNDRCT,FIRE_SUPESN_REQ_TM,CNTR_NM,HNL_DAM_CNT
20210331,기기사용설치부주의,불꽃/불티,20210331,186,302,21.0,,임야,산불,정선군,20210401,32,39,19,182010,종이/목재/건초등,210000000000000.0,177,강원소방본부,8,0,,153510,155545,124630,맑음,운치길293-22,사유림,757,20210331,종이/목재/건초등,,153545,0,기타/가연성물질의급격한연소,33,사유림,142046,0,34,20210331,논/밭두렁,건조주의보,153500,20210331,불꽃/불티,2000,종이/목재/건초등,225.0,0.0,정선소방서,20210331,67716,종이/목재/건초등,2021,산아래,21,강원도,부주의,0,15,4.0,205045,신동119안전센터,0
20210331,미상,미상,20210331,15,98,20.0,동면119지역대,임야,산불,양구군,20210401,12,21,0,81000,미상,210000000000000.0,67,강원소방본부,13,0,,165648,171605,110000,맑음,,국유림,1,20210331,기타,,170003,0,,10,국유림,110000,0,0,20210401,미상,,155600,20210331,미상,1602,미상,315.0,10.0,양구소방서,20210331,0,기타,2021,미상,22,강원도,미상,0,12,4.0,174355,양구119안전센터,0
20210417,불씨/불꽃/화원방치,미상,20210417,12,54,9.0,동면119지역대,임야,산불,홍천군,20210417,9,2,5,100353,종이/목재/건초등,210000000000000.0,33,강원소방본부,62,0,,93354,94541,101440,맑음,,사유림,120,20210417,종이/목재/건초등,,93417,0,기상(건조/강풍등),14,사유림,103146,0,0,20210417,미상,,93300,20210417,미상,1124,풀/나뭇잎,225.0,5.0,홍천소방서,20210417,0,풀/나뭇잎,2021,산아래,23,강원도,부주의,0,9,4.0,2859,홍천119안전센터,0
20210417,미상,미상,20210417,7,53,13.0,,임야,산불,평창군,20210417,42,0,3,124521,기타,210000000000000.0,21,강원소방본부,29,0,,120442,122702,133150,맑음,,공유림,,20210417,,,120517,0,,11,공유림,134222,0,18,20210417,미상,,120400,20210417,미상,2145,기타,180.0,0.0,평창소방서,20210417,0,,2021,산정상,24,강원도,미상,0,16,,10448,진부119안전센터,0
20210418,불씨/불꽃/화원방치,불꽃/불티,20210418,12,31,12.0,,임야,산불,정선군,20210418,16,0,2,143448,종이/목재/건초등,210000000000000.0,4,강원소방본부,30,0,,130059,131847,143448,맑음,청량길24,국유림,323-1,20210418,,,130140,0,,25,국유림,143448,0,0,20210418,기타,,130000,20210418,불꽃/불티,1707,종이/목재/건초등,90.0,23.0,정선소방서,20210418,0,,2021,평지,25,강원도,부주의,0,16,4.0,11601,조양119안전센터,0
20210419,담배꽁초,담뱃불/라이터불,20210419,17,151,19.0,,임야,산불,횡성군,20210419,11,0,0,190000,종이/목재/건초등,210000000000000.0,118,강원소방본부,30,0,,164554,171242,203009,맑음,,국유림,32,20210419,,,164707,0,,33,국유림,203249,0,0,20210419,담뱃불,,164500,20210419,담뱃불/라이터불,2535,풀/나뭇잎,135.0,0.0,횡성소방서,20210419,0,,2021,산중턱,26,강원도,부주의,0,6,4.0,31727,공근119안전센터,0
20210420,논/임야태우기,불꽃/불티,20210420,21,64,25.0,,임야,산불,홍천군,20210420,17,10,10,163433,종이/목재/건초등,210000000000000.0,25,강원소방본부,22,1,,152205,154727,165209,맑음,,사유림,32,20210420,종이/목재/건초등,,152311,0,가연성물질의급격한연소/기상(건조/강풍등),19,사유림,190000,0,0,20210420,논/밭두렁,,152200,20210420,쓰레기/논밭두렁,2416,풀/나뭇잎,315.0,0.0,홍천소방서,20210420,0,풀/나뭇잎,2021,산아래,27,강원도,부주의,0,12,4.0,10442,양덕원119안전센터,1
20210421,담배꽁초,담뱃불/라이터불,20210421,22,177,23.0,,임야,산불,평창군,20210421,56,33,12,135931,종이/목재/건초등,210000000000000.0,53,강원소방본부,29,0,,122045,123246,145124,맑음,경강로4605-23,사유림,111-1,20210421,,,122234,0,,20,사유림,145618,29,30,20210421,담뱃불,,122000,20210421,담뱃불,1012,풀/나뭇잎,315.0,0.0,평창소방서,20210421,3850,,2021,산중턱,28,강원도,부주의,0,7,4.0,21838,대관령119안전센터,0
20210421,자연발화,폭발물/폭죽,20210421,5,52,25.0,,임야,산불,양구군,20210421,30,0,2,133925,종이/목재/건초등,210000000000000.0,3,강원소방본부,17,0,,130850,133504,135512,맑음,,국유림,131,20210421,,,131010,0,,7,국유림,144554,0,0,20210421,기타,,130800,20210421,폭탄/탄약,2454,풀/나뭇잎,315.0,13.0,양구소방서,20210421,0,,2021,산아래,29,강원도,화학적요인,40,30,4.0,2008,양구119안전센터,0
20210421,미상,미상,20210421,10,28,27.0,,임야,산불,화천군,20210421,5,0,3,164157,종이/목재/건초등,210000000000000.0,5,강원소방본부,9,0,,163157,163919,164406,맑음,,사유림,1378-1,20210421,,,163313,0,,20,사유림,170442,0,0,20210421,미상,,163100,20210421,미상,606,목재/합판,135.0,0.0,화천소방서,20210421,0,,2021,평지,30,강원도,미상,0,5,4.0,447,화천119안전센터,0
20210422,쓰레기소각,불꽃/불티,20210422,16,52,25.0,,임야,산불,철원군,20210422,13,0,4,135918,쓰레기류,210000000000000.0,0,강원소방본부,31,0,,132707,133723,141618,맑음,,사유림,32,20210422,종이/목재/건초등,,132825,0,기상(건조/강풍등),24,사유림,151018,20,4,20210422,성묘객,,132700,20210422,쓰레기/논밭두렁,858,쓰레기,90.0,0.0,철원소방서,20210422,2959,풀/나뭇잎,2021,산중턱,31,강원도,부주의,0,7,4.0,3855,동송119안전센터,0
20210425,담배꽁초,담뱃불/라이터불,20210425,30,126,20.0,,임야,산불,원주시,20210425,24,16,2,160845,종이/목재/건초등,210000000000000.0,77,강원소방본부,31,0,,143201,151325,174224,맑음,,공유림,160,20210425,종이/목재/건초등,,143516,0,기상(건조/강풍등)/원거리소방서,20,공유림,180524,0,11,20210425,담뱃불,,143200,20210425,담뱃불,3809,풀/나뭇잎,225.0,0.0,원주소방서,20210425,0,풀/나뭇잎,2021,산중턱,32,강원도,부주의,0,7,4.0,22859,신림119안전센터,0
20210426,쓰레기소각,담뱃불/라이터불,20210426,12,67,20.0,,임야,산불,원주시,20210426,4,0,4,175312,종이/목재/건초등,210000000000000.0,30,강원소방본부,23,0,,172913,173748,175312,맑음,,사유림,896,20210426,,,172958,0,,25,사유림,182137,0,8,20210426,입산자실화,,172900,20210426,담뱃불/라이터불,750,풀/나뭇잎,315.0,0.0,원주소방서,20210426,0,,2021,산아래,33,강원도,부주의,0,3,4.0,1524,단구119안전센터,0
20210427,부주의,담뱃불/라이터불,20210427,11,126,17.0,,임야,산불,인제군,20210427,19,20,5,140429,종이/목재/건초등,210000000000000.0,64,강원소방본부,366,0,,131308,133629,142229,맑음,,사유림,1,20210427,,,131636,0,,20,사유림,144929,0,17,20210427,기타,,131300,20210427,담뱃불/라이터불,1953,종이/목재/건초등,225.0,0.0,인제소방서,20210427,0,,2021,산중턱,34,강원도,부주의,0,19,4.0,4600,인제119안전센터,0
20210429,자연적재해,기타,20210429,21,103,6.0,,임야,산불,삼척시,20210430,61,21,0,231103,종이/목재/건초등,210000000000000.0,52,강원소방본부,95,0,,210750,212034,10542,맑음,가곡천로905-8,국유림,571,20210429,,,210937,0,,28,국유림,10542,2,0,20210429,기타,,210700,20210429,기타,1057,풀/나뭇잎,270.0,6.0,삼척소방서,20210429,0,,2021,산정상,35,강원도,자연적인요인,0,24,4.0,34508,원덕119안전센터,0
20210506,담배꽁초,담뱃불/라이터불,20210506,15,81,18.0,서화119지역대,임야,산불,인제군,20210506,27,17,7,181000,종이/목재/건초등,211000000000000.0,41,강원소방본부,36,0,,173053,174500,182332,맑음,,국유림,742-2,20210506,,,173202,0,,16,국유림,193904,0,0,20210506,담뱃불,,173000,20210506,담뱃불,1258,풀/나뭇잎,225.0,6.0,인제소방서,20210506,0,,2021,산아래,36,강원도,부주의,0,20,12.0,3832,원통119안전센터,0
20210506,미상,미상,20210506,22,110,15.0,임원119지역대,임야,산불,삼척시,20210506,26,0,0,223934,종이/목재/건초등,211000000000000.0,70,강원소방본부,54,0,,210640,212245,223934,맑음,삼척로1852-6,국유림,197-3,20210506,,,210915,0,,30,국유림,235312,0,0,20210506,미상,,210600,20210506,미상,1330,풀/나뭇잎,225.0,7.0,삼척소방서,20210506,0,,2021,산아래,37,강원도,미상,10,22,4.0,11649,원덕119안전센터,0
20210507,담배꽁초,담뱃불/라이터불,20210507,31,248,17.0,,임야,산불,삼척시,20210507,39,10,12,124020,종이/목재/건초등,211000000000000.0,126,강원소방본부,46,0,,110548,112040,133020,맑음,황조길61,사유림,160,20210507,,,110834,0,,50,사유림,144420,0,50,20210507,담뱃불,풍랑주의보,110500,20210507,담뱃불,1206,건초,225.0,0.0,삼척소방서,20210507,101,,2021,산중턱,38,강원도,부주의,0,7,18.0,20940,도계119안전센터,0
20210508,담배꽁초,담뱃불/라이터불,20210508,15,95,14.0,안흥지역대,임야,산불,횡성군,20210508,37,18,2,135333,종이/목재/건초등,211000000000000.0,0,강원소방본부,59,0,,121220,122927,135433,맑음,서동로상안2길26-25,국유림,,20210508,,,121312,0,,16,국유림,182202,50,9,20210508,담뱃불,풍랑주의보,121200,20210508,담뱃불,1615,풀/나뭇잎,225.0,15.0,횡성소방서,20210508,0,,2021,산정상,39,강원도,부주의,0,24,4.0,12506,우천119안전센터,0
20210509,불장난,담뱃불/라이터불,20210509,14,81,21.0,,임야,산불,홍천군,20210509,21,15,5,135054,종이/목재/건초등,211000000000000.0,0,강원소방본부,24,0,,131611,132624,135339,맑음,시동안로226-7,사유림,901,20210509,,,131719,0,,20,사유림,142934,26,15,20210509,기타,,131600,20210509,담뱃불/라이터불,905,풀/나뭇잎,315.0,0.0,홍천소방서,20210509,0,,2021,산아래,40,강원도,부주의,0,7,4.0,2715,양덕원119안전센터,0
20210509,담배꽁초,담뱃불/라이터불,20210509,12,60,19.0,,임야,산불,철원군,20210509,16,0,6,141148,종이/목재/건초등,211000000000000.0,37,강원소방본부,26,0,,134301,135216,142131,맑음,,사유림,93,20210509,,,134415,0,,15,사유림,151302,0,2,20210509,담뱃불,,134300,20210509,담뱃불,801,풀/나뭇잎,315.0,0.0,철원소방서,20210509,0,,2021,산중턱,41,강원도,부주의,0,7,8.0,2915,동송119안전센터,0
20210509,불장난,담뱃불/라이터불,20210509,13,67,18.0,,임야,산불,철원군,20210509,12,0,6,183358,종이/목재/건초등,211000000000000.0,37,강원소방본부,22,0,,174449,174923,183452,맑음,,사유림,21,20210509,,,174536,0,,19,사유림,192843,0,5,20210509,입산자실화,,174400,20210509,라이터불/성냥불,347,풀/나뭇잎,270.0,0.0,철원소방서,20210509,0,,2021,산정상,42,강원도,부주의,0,1,8.0,4529,동송119안전센터,0
20210513,과열/과부하,작동기기,20210513,18,144,23.0,,임야,산불,태백시,20210513,20,0,6,182000,종이/목재/건초등,211000000000000.0,12,강원소방본부,43,0,,153705,155917,203416,맑음,,사유림,,20210513,종이/목재/건초등,,153756,0,가연성물질의급격한연소,22,사유림,222500,61,32,20210513,기타,,153700,20210513,불꽃/스파크/정전기,2121,풀/나뭇잎,45.0,0.0,태백소방서,20210513,0,나무,2021,산중턱,43,강원도,기계적요인,11,17,4.0,43459,화전119안전센터,0
20210514,절연열화에의한단락,작동기기,20210514,18,131,24.0,안흥지역대,임야,산불,횡성군,20210514,26,23,5,131125,종이/목재/건초등,211000000000000.0,10,강원소방본부,58,0,,115006,120242,135508,맑음,서동로상안2길133,사유림,35,20210514,,,115034,0,,23,사유림,161424,39,31,20210514,건물,,115000,20210514,전기적아크,1208,풀/나뭇잎,0.0,5.0,횡성소방서,20210514,0,,2021,산아래,44,강원도,전기적요인,0,14,4.0,15226,우천119안전센터,0
20210607,쓰레기소각,불꽃/불티,20210607,11,50,25.0,,임야,산불,강릉시,20210607,21,10,7,153855,종이/목재/건초등,211000000000000.0,23,강원소방본부,62,0,,151139,152610,165149,맑음,,사유림,126,20210607,,,151226,0,,10,사유림,165149,0,0,20210607,논/밭두렁,,151100,20210607,쓰레기/논밭두렁,1344,목재/합판,225.0,0.0,강릉소방서,20210607,223,,2021,산중턱,45,강원도,부주의,0,6,4.0,12539,주문진119안전센터,0
20210608,자연적재해,자연적발화열,20210608,6,48,18.0,내촌119지역대,임야,산불,홍천군,20210608,26,12,3,153200,종이/목재/건초등,211000000000000.0,0,강원소방본부,78,0,,145246,150349,162904,맑음,,사유림,산9-2,20210608,,,145414,0,,10,사유림,165641,10,13,20210608,기타,,145200,20210608,낙뢰,935,나무,45.0,5.0,홍천소방서,20210608,0,,2021,산정상,46,강원도,자연적인요인,0,0,4.0,12515,서석119안전센터,0
20220103,불씨/불꽃/화원방치,불꽃/불티,20220103,18,94,-2.0,남면119지역대,임야,산불,인제군,20220103,24,22,8,135518,종이/목재/건초등,220000000000000.0,12,강원소방본부,35,0,127.7599745,120200,122202,145637,맑음,,공유림,,20220103,,37.90694781,120320,0,원거리 소방서,24,임야,145916,0,28,20220103,쓰레기소각장에서확대,,120211,20220103,모닥불/연탄/숯,1842,건초,225.0,10.0,인제소방서,20220103,0,,2022,산아래,1,강원도,부주의,0,24,2.0,23435,인제119안전센터,0
20220104,담배꽁초,담뱃불/라이터불,20220104,9,48,-3.0,,임야,산불,춘천시,20220104,3,10,5,111415,종이/목재/건초등,220000000000000.0,0,강원소방본부,70,0,127.6162645,101500,104223,114725,맑음,,사유림,,20220104,,37.84952319,103424,0,,18,임야,132130,0,15,20220104,기타,,101551,20220104,담뱃불,759,풀/나뭇잎,0.0,0.0,춘천소방서,20220104,2310,,2022,산아래,2,강원도,부주의,0,3,2.0,10502,후평119안전센터,0
20220110,불씨/불꽃/화원방치,불꽃/불티,20220110,13,48,2.0,,임야,산불,평창군,20220110,47,0,0,105313,종이/목재/건초등,220000000000000.0,17,강원소방본부,25,0,128.0157307,101900,102723,114013,맑음,,사유림,,20220110,,37.96731129,102304,0,,20,임야,122013,0,11,20220110,모닥불,,101917,20220110,모닥불/연탄/숯,419,풀/나뭇잎,225.0,0.0,평창소방서,20220110,49,,2022,산아래,3,강원도,부주의,0,2,2.0,11250,진부119안전센터,0
20220114,불씨/불꽃/화원방치,불꽃/불티,20220114,18,127,-7.0,,임야,산불,정선군,20220114,17,32,12,205738,종이/목재/건초등,220000000000000.0,43,강원소방본부,51,0,128.6010393,185300,191529,225545,맑음,,사유림,,20220114,,37.3365909,185440,0,가연성물질의 급격한 연소,15,임야,231012,0,25,20220114,기타 입산자실화,,185309,20220114,기타(불꽃/불티),2049,풀/나뭇잎,45.0,0.0,정선소방서,20220114,0,,2022,산중턱,4,강원도,부주의,0,17,2.0,34016,조양119안전센터,0
20220118,담배꽁초,담뱃불/라이터불,20220118,5,21,-3.0,,임야,산불,횡성군,20220118,24,0,2,135831,종이/목재/건초등,220000000000000.0,0,강원소방본부,36,0,128.1900744,130600,131702,144529,맑음,,사유림,,20220118,,37.58049178,130820,0,,19,임야,144529,0,0,20220118,담뱃불,건조 주의보,130656,20220118,담뱃불,842,나무,180.0,5.0,횡성소방서,20220118,0,,2022,산중턱,5,강원도,부주의,0,12,2.0,12827,둔내119안전센터,0
20220118,돋보기 효과,자연적 발화열,20220118,14,50,1.0,,임야,산불,춘천시,20220118,18,0,7,152551,종이/목재/건초등,220000000000000.0,8,강원소방본부,22,0,128.5607591,150700,151716,153836,맑음,,국유림,,20220118,,37.66179627,150910,0,가연성물질의 급격한 연소,31,임야,160624,0,4,20220118,기타,한파 주의보,150756,20220118,돋보기 효과,806,풀/나뭇잎,180.0,0.0,춘천소방서,20220118,67,,2022,산아래,6,강원도,자연적인 요인,0,4,2.0,2120,강촌119안전센터,0
